"HGNC.symbol","GSM3440214","GSM3440217","GSM3440222","GSM3440223","GSM3440224"
"LINC01479",2.39718,2.82217,2.55982,2.76235,2.76567
"LINC01482",2.1084,2.20061,2.1943,1.85247,2.13343
"LINC01487",1.96771,1.83943,2.25504,2.05722,2.29703
"LINC01490",3.43467,3.31198,3.26668,3.18138,3.61961
"LINC01515",1.84368,2.24841,2.319145,2.0394,1.87822
"LINC01525",2.60065,2.77169,2.76997,2.89692,2.46091
"LINC01527",2.3018,2.42681,2.62514,2.74764,2.46362
"LINC01543",2.21539,2.44882,2.33547,2.39615,2.46976
"LINC01553",1.97945,1.99069,1.94045,2.31741,2.22499
"LINC01565",4.17929,4.28704,3.78416,4.30448,4.00146
"LINC01591",1.827835,1.921655,1.626765,1.92599,1.6794
"LINC01625",1.97231,1.76194,1.67423,1.46524,2.19187
"LINC01627",5.8612,5.72386,5.81195,5.46445,5.73598
"LINC01639",4.09649,4.12844,4.013575,4.08415,3.9796
"LINC01641",4.27481,4.4879,4.59071,4.46313,4.77308
"LINC01649",2.823805,2.79437,2.761445,2.714,2.543515
"LINC01653",2.67486,3.2122,3.06271,3.16832,3.06471
"LINC01655",4.66541,4.0576,3.84516,3.68284,4.27377
"LINC01686",2.95172,2.90035,2.70176,3.08748,3.26928
"LINC01688",1.42542,1.04171,1.25063,1.3227,1.29627
"LINC01693",2.44197,3.06547,2.50108,2.80672,2.91622
"LINC01696",2.32549,2.72672,2.46606,2.5573,2.51117
"LINC01698",2.81429,2.98782,2.79374,2.99304,3.00571
"LINC01699",4.35344,4.14146,3.768,3.74007,3.99641
"LINC01703",4.15359,3.98045,3.87791,4.32164,4.13837
"LINC01705",3.06304,3.14363,3.05587,3.20194,3.07087
"LINC01710",2.9786,2.49738,2.78756,2.25542,2.84462
"LINC01717",2.19947,2.21043,2.06097,1.79283,1.86108
"LINC01719",1.74718,1.910905,1.770078,2.419275,2.008685
"LINC01731",3.43909,3.219,3.01651,3.47859,3.27877
"LINC01732",4.57187,4.44511,4.01988,4.40104,4.24365
"LINC01735",3.40341,3.73236,3.544,3.69571,3.60479
"LINC01740",1.05985,1.0355,1.08674,1.02048,1.09576
"LINC01750",3.68642,3.7275,3.54049,3.63037,3.58819
"LINC01754",3.78262,3.94067,3.47687,3.77588,3.26505
"LINC01762",4.43963,4.54523,4.194215,4.460405,4.35219
"LINC01764",3.41041,3.70121,3.637335,3.519645,3.48141
"LINC01765",5.07805,5.52139,6.30032,4.49996,4.40728
"LINC01774",2.74231,2.58907,2.48852,2.54637,2.53695
"LINC01779",3.64891,4.22456,4.22732,4.29861,4.1262
"LINC01780",3.70938,3.68046,3.83345,3.89101,3.86818
"LINC01781",1.82033,1.60477,2.40077,2.15415,1.86973
"LINC01792",2.73085,2.66196,2.87318,3.03467,2.96537
"LINC01823",2.95774,3.52402,3.2748,3.42842,3.31805
"LINC01826",1.31902,1.5211,1.40365,1.30138,1.61619
"LINC01840",2.62626,2.5789,2.57482,3.10986,2.59693
"LINC01841",4.06636,4.11507,3.78967,3.593,3.96657
"LINC01842",3.9067,3.96437,4.00893,3.91249,3.94523
"LINC01855",3.16535,3.30034,3.41359,3.25334,3.68787
"LINC01878",2.15128,2.55563,2.38903,2.36757,2.44223
"LINC01889",1.35324,1.43773,1.60443,1.59419,1.51411
"LINC01891",4.34048,4.16412,5.33854,4.90731,5.2378
"LINC01941",2.71138,2.97594,2.83766,2.82936,2.83713
"LINC01949",4.96982,4.80767,4.63379,4.58775,4.76843
"LINC01953",1.4601,1.22723,1.42242,1.3506,1.66037
"LINC01991",3.189,3.41931,3.74031,3.75208,3.84762
"LINC02006",1.88945,1.7765,1.93888,1.6917,1.66831
"LINC02008",1.84643,2.52344,2.09131,2.27317,2.02702
"LINC02012",4.64417,4.43348,4.44874,4.60984,4.42658
"LINC02013",2.09424,2.33638,2.06723,1.82254,2.0453
"LINC02025",2.29213,3.09761,2.79885,2.48876,2.66188
"LINC02026",2.422345,2.25509,2.40297,2.417945,2.5001
"LINC02027",2.43622,2.594515,2.333195,2.886645,2.355715
"LINC02028",2.89056,2.88578881818182,2.76251645454545,2.89151,3.00071045454545
"LINC02035",6.22154,6.07607,5.87492,5.34224,6.14172
"LINC02036",2.38782,2.67123,2.6717,2.61883,2.35255
"LINC02037",4.15123,4.20549,4.28577,4.42658,4.07991
"LINC02038",3.88991,4.24034,3.89671,4.09958,3.7275
"LINC02041",3.13839,2.72883,2.80132,2.92486,2.33625
"LINC02048",4.51771,4.60929,4.89109,4.57911,4.78058
"LINC02055",2.77582,2.45874,2.31843,2.56706,2.61532
"LINC02059",2.66307,3.15417,3.11156,3.0239,3.23652
"LINC02060",1.75673,1.71468,1.85885,1.7613,1.59877
"LINC02069",3.95521,3.31728,3.86775,3.49367,3.46234
"LINC02070",2.28036,1.98629,2.16473,2.05694,2.08539
"LINC02075",3.85239,3.70134,3.67641,3.80753,3.46481
"LINC02076",4.84253,5.24686,5.18609,4.95248,5.11173
"LINC02090",5.5632,6.07323,5.92873,5.91436,6.06068
"LINC02096",1.92781,2.57388,2.04362,2.0779,2.20169
"LINC02115",4.48929,4.61227,4.42412,4.80791,4.56993
"LINC02127",1.99245,2.87782,2.77199,2.71862,2.65776
"LINC02128",4.10926,3.68459,4.15657,4.07398,3.94757
"LINC02138",5.76951,5.76285,5.71964,6.00827,6.11177
"LINC02144",1.03201,1.09218,1.47768,1.1362,1.27266
"LINC02163",1.81552,1.80317,1.55946,1.49151,2.30147
"LINC02168",3.43293,3.61397,3.33495,3.0077,3.68031
"LINC02180",1.84034,2.27997,1.98653,2.2337,2.07686
"LINC02193",6.35372428571429,6.12999428571429,6.13149714285714,6.15042,6.40371
"LINC02204",2.36468,2.71618,2.33166,2.28299,2.47927
"LINC02205",5.25501,5.63184,5.29139,5.30076,5.26552
"LINC02232",3.06604,3.41822,3.05841,2.85666,3.03102
"LINC02247",3.23967,3.99546,3.69758,3.69597,3.68182
"LINC02257",2.96811,2.32185,2.36336,1.98172,2.51555
"LINC02260",1.99641,2.28457,2.07149,2.25026,1.98231
"LINC02272",2.47269,3.02614,2.96798,3.18602,2.84754
"LINC02283",2.74909,3.18182,2.81742,2.72272,3.12353
"LINC02331",2.46829,2.14685,2.3424,2.38664,2.34257
"LINC02355",2.47741,2.341,2.495365,2.187675,2.476875
"LINC02358",2.45296,2.23272,1.85174,1.96734,2.10073
"LINC02378",2.10426,2.40734,2.39994,2.3794,2.20842
"LINC02384",4.35761,4.1087,3.84578,4.2085,4.4165
"LINC02385",2.33573,3.48441,3.03283,3.3219,2.79202
"LINC02388",2.93498,3.05754,3.09044,3.12786,2.48928
"LINC02398",3.08703,2.66701,3.11422,2.78621,3.24336
"LINC02401",2.89954,3.02358,2.62265,2.52151,2.69049
"LINC02408",2.87898,2.57125,2.97685,2.42167,2.40984
"LINC02409",2.41848,2.23602,2.59398,2.42538,2.78783
"LINC02420",3.76972,3.41464,3.5167,3.44909,3.55649
"LINC02421",2.6951,3.160275,2.65468,3.139095,2.806785
"LINC02424",1.16718,1.17976,1.17374,1.11931,1.25302
"LINC02425",2.49426,2.90982,2.6714,3.13504,2.76772
"LINC02430",2.94977,2.54222,2.93402,2.98906,2.72203
"LINC02433",2.31561,1.95661,2.13892,2.60316,1.83488
"LINC02442",3.40606,3.45707,2.9256,3.41522,3.47469
"LINC02443",3.75544,3.58255,3.32565,3.38474,3.54593
"LINC02448",1.90603,2.20106,2.21228,1.8275,2.18582
"LINC02453",2.32625,3.2199,3.00706,2.55805,3.15919
"LINC02464",3.68543,3.549955,3.69742,3.52057,3.62763
"LINC02468",1.53792,1.26063,1.35034,1.22928,0.92791
"LINC02470",3.33643,4.24117,5.5229,3.09353,3.04414
"LINC02471",2.27455,2.03213,1.99235,2.19599,2.32916
"LINC02474",4.02804,3.49864,4.00961,3.52792,3.93537
"LINC02483",2.4437,2.5384,2.53978,2.3741,2.28497
"LINC02488",2.02545,2.41481,1.9029,2.19149,1.77321
"LINC02507",2.824255,2.80682,2.645745,3.022935,2.511125
"LINC02562",0.793343,0.755623,1.2713,0.676345,0.903618
"LINC02567",2.27734,2.40545,2.48246,2.34173,2.54389
"LINC02614",4.68354428571429,4.71930428571429,4.74342571428571,4.83381285714286,4.82131428571429
"LINC02626",3.31467,3.15473,3.64787,3.33291,3.40203
"LINC02628",1.55042,1.87605,1.66729,2.01754,1.82895
"LINC02629",3.50341,3.77154,3.65139,3.57614,3.53275
"LINC02635",1.5594,2.33198,1.96328,2.22801,2.33943
"LINC02707",4.80974,5.04846,4.55661,4.97647,4.65781
"LINC02719",1.40089,1.72253,1.50896,1.44725,1.57761
"LINC02721",3.0006,2.93299,2.95729,3.06629,3.22872
"LINC02722",2.15074,1.73009,1.56316,1.73568,1.84529
"LINC02757",4.80369,4.91484,4.80569,5.23857,5.0884
"LINC02761",3.70159,3.43438,3.628,3.67577,3.76194
"LINC02765",3.86734,3.88748,3.85272,4.0081,4.16274
"LINC02767",3.091125,3.773305,2.733615,3.453205,3.193965
"LINC02769",2.9856,2.88092,2.99128,3.00673,3.17013
"LINC02771",3.42497,3.17852,3.23449,2.89082,2.98216
"LINC02773",4.47339,4.28552,3.64478,4.06306,3.97773
"LINC02779",2.65749,2.93751,2.59506,2.44402,2.48609
"LINC02783",4.438675,4.39435,3.861265,4.436935,4.410365
"LINC02792",3.51389,3.68849,3.87963,3.90028,3.61343
"LINC02804",3.331505,3.423055,3.23486,3.383735,3.353655
"LINC02805",4.05103333333333,4.10228,4.03371666666667,4.11547666666667,4.28424666666667
"LINC02809",4.85776,4.93975,5.02996,4.89252,4.85084
"LINC02810",4.36719,4.21604,4.15764,4.12672,4.42928
"LINC02813",2.32112,2.05443,1.89261,1.98721,2.26539
"LINC02816",1.42456,2.44529,1.81826,2.00247,1.75277
"LINC02817",2.27662,2.27746,2.48812,2.28255,2.12242
"LINC02818",3.42729,4.01226,3.61196,3.46102,3.69842
"LINGO4",4.00821,4.27752,4.32899,4.34229,4.03491
"LIPH",4.19967,3.69748,3.11186,3.56855,4.03481
"LIX1L",6.38976,5.85878,6.31297,6.48322,6.49985
"LIX1L-AS1",3.29373,4.50129,3.30882,3.599,3.33608
"LLPH",6.23147,6.01201,6.40876,6.16571,6.08256
"LLPH-DT",4.4286,4.734,4.97853,4.00903,4.22375
"LMLN",4.04513,4.14445,3.87331,3.97754,4.03352
"LMLN-AS1",4.58407,4.55618,4.3636,4.71026,4.12392
"LMNA",4.32688,4.74423,4.52493,4.71231,4.77997
"LMO2",5.72943,5.64887,5.6998,5.64335,5.7496
"LMX1B",4.7483,4.75626,4.90061,4.78668,4.68226
"LNCOG",2.54976,2.71448,2.28268,2.30599,2.10639
"LNCPRESS2",1.8843,2.30997,1.74533,2.10145,1.99093
"LNX1",3.50362,3.83441,3.83911,4.08269,3.84471
"LNX1-AS1",3.25748,3.51008,3.24781,3.50785,3.42819
"LNX1-AS2",3.46683,3.31966,2.88151,2.82289,3.3564
"LOR",4.4943,4.89325,4.55167,4.92669,4.45593
"LPCAT4",5.99868,5.77925,5.68882,5.72453,5.76006
"LPGAT1",8.4095,8.0519,8.2132,7.69958,8.32378
"LPGAT1-AS1",2.21821,2.54307,2.53541,2.12586,2.28509
"LPP-AS1",2.68804,2.9195,2.69757,2.68925,2.68023
"LPP-AS2",5.43841,5.74948,5.62719,5.03272,5.40106
"LRCH3",6.31233,6.13192,6.18971,6.48274,6.13214
"LRIG3",2.59379,2.6633,2.71709,2.48959,2.66005
"LRIT1",3.90069,4.08115,4.03633,3.87963,3.97577
"LRP1-AS",3.89918,4.32798,3.95681,3.7744,4.04306
"LRRC15",3.20827,3.0035,3.14984,3.10232,2.93706
"LRRC32",4.694565,4.481855,4.419355,3.87201,3.74714
"LRRC37A16P",4.74755,4.60572,4.75087,4.96881,4.82097
"LRRC37B",5.36686,5.20476,5.4454,5.35895,5.35623
"LRRC41",6.20331,6.1891,6.2599,6.20311,6.1559
"LRRC43",4.13656,4.22132,4.15487,4.10115,3.86457
"LRRC45",4.53123,4.85896,4.91797,4.90304,4.69734
"LRRC71",4.3586,4.50545,4.20932,4.64413,4.42398
"LRRK2",9.82526,9.78372,9.91654,9.11636,9.78963
"LRRTM3",3.14965,3.54263,3.27215,3.15585,3.21333
"LSG1",6.87239,6.4173,6.77334,7.03122,6.64719
"LUC7L3",7.92887,7.65212,7.73942,7.9813,7.6839
"LURAP1",4.31902,4.90592,4.5555,4.81262,4.62269
"LURAP1L",3.90394,3.88322,4.23476,3.93403,3.88033
"LURAP1L-AS1",1.8782,1.82523,2.22209,1.71989,1.81585
"LYN",10.4391,10.3786,10.3827,9.76344,10.3094
"LYPLAL1",6.1458,6.05305,6.1774,6.05166,5.7919
"LYPLAL1-AS1",2.53718,2.63282,2.472795,2.606775,2.466555
"LYPLAL1-DT",4.37455,3.88583,4.18826,3.97222,4.0469
"LYRM1",5.76033,5.86337,6.06115,5.72857,5.41983
"MAB21L3",4.14151,3.84369,3.77999,4.13088,3.7877
"MADD",6.72686,6.2621,6.26609,6.45898,6.27506
"MAFG-DT",4.43473,4.31005,4.44839,4.00188,4.43181
"MAFIP",6.78331,6.04488,6.42552,7.12131,6.23148
"MAGEF1",5.28045,5.06577,5.2169,5.20784,5.2891
"MAML2",7.20198,6.82637,6.89308,6.90574,7.03776
"MAN1A2",6.97295,6.62629,6.80081,6.90953,6.74554
"MAN1B1",4.89976,4.59259,4.88716,4.47407,4.69295
"MAN1B1-DT",4.68601,4.62688,4.55172,4.20531,4.39981
"MAP2K5",5.69305,4.89147,5.0895,5.34702,5.33255
"MAP6D1",5.31996,5.3299,5.31121,5.22855,5.35078
"MAPK1IP1L",7.35104,7.25073,7.28575,7.36224,7.47157
"MAPK3",7.08841,6.84628,6.86656,6.4672,6.96915
"MARC1",3.791625,4.16771,4.22483,3.640985,3.94097
"MARC2",3.41577,3.33378,3.4115,3.32689,3.42952
"MARCH9",4.8608,4.95828,5.22795,5.36007,5.35773
"MARCKSL1",6.10678,5.9155,6.20694,5.91485,6.25276
"MARK1",2.36383,2.72212,2.55584,2.35971,2.58649
"MARK4",6.20845,6.21458,5.96126,6.02239,6.34672
"MASP1",3.79464,3.89265,4.04845,4.28212,4.05248
"MAST2",5.06241,4.69295,4.79769,4.66022,4.68277
"MB21D2",5.45314,5.37562,5.46041,5.217,4.96252
"MBNL1",10.5066,10.3434,10.3517,10.5292,10.3549
"MBNL1-AS1",5.76931,5.66059,5.62012,5.84801,5.59072
"MBTPS1",6.26152,6.11121,6.15244,6.30438,6.38308
"MC1R",4.653885,4.722955,4.400065,4.645265,4.710165
"MC2R",3.58223,4.02959,3.5136,3.76451,3.61413
"MC3R",3.59789,3.40452,3.56788,3.62855,3.49862
"MC5R",3.20861,3.03509,2.82622,3.08793,3.44354
"MCAT",4.93836,4.51407,4.7706,4.32926,4.51998
"MCHR1",4.55803,4.48984,4.5087,4.7617,4.69094
"MCM2",4.891,4.85572,4.87626,4.85223,4.62712
"MCRIP2",4.673385,5.16913,4.995465,4.95883,4.91225
"MDFI",4.36796,4.57714,4.48011,4.61238,4.48636
"MDFIC2",1.40924,1.60335,1.17013,1.6009,1.39711
"MDM1",4.82101,4.83025,5.04673,4.21083,4.66551
"MDM2",7.17573,7.25633,7.72527,6.84207,7.2419
"MEA1",5.97261,6.03653,6.15368,5.64239,5.98661
"MEAK7",4.73839,4.34061,4.40387,4.48728,4.68312
"MED12",7.47346,7.38976,7.12827,6.8805,7.26535
"MED12L",4.19384,4.16157,4.19016,4.21342,3.94365
"MED17",5.129645,4.89853,5.438705,5.068655,5.02985
"MED20",4.55931,4.27004,4.61505,4.44445,4.51466
"MED21",5.38639,5.01343,5.32794,5.23195,5.37081
"MED25",6.31092,6.77781,6.45226,6.5394,6.32576
"MED27",2.12913,1.95149,2.31476,2.96768,1.93815
"MED31",5.86342,5.95477,6.18809,6.13002,5.89322
"MED7",4.57228,4.31267,4.42164,4.20385,4.20112
"MED8",6.44591,5.90913,6.25431,5.83464,6.16626
"MEF2C",6.35617,5.85859,6.2748,5.89204,5.87094
"MEF2C-AS2",4.17048,4.13584,4.13355,3.58224,3.73718
"MEF2D",8.34053,8.28592,8.2566,7.98928,8.25426
"MEGF8",4.89116,4.84731,4.78174,4.9225,4.92059
"METTL1",3.63829,4.23838,4.113,4.03413,4.05863
"METTL24",3.74662,3.88924,3.80295,4.07366,3.78795
"METTL26",5.66807,5.5813,5.4827,5.50999,5.60548
"METTL7A",7.7513,6.82006,7.41497,6.397,6.96463
"MEX3A",4.33263,4.15728,4.3322,4.09002,4.31943
"MFAP2",3.49793,3.72586,3.51452,4.02621,3.46886
"MGLL",5.5113,5.10122,5.07458,5.35164,5.02901
"MIA3",7.24955,6.87626,7.07081,6.80202,7.17206
"MIGA1",5.91333,5.7171,5.84875,6.0915,5.82711
"MINDY4B",2.80545,3.18741,2.928635,3.265045,3.180715
"MIR1-1",1.66853,1.17701,1.375,1.61264,1.87523
"MIR1-2",1.20998,0.963425,0.849418,0.711372,0.872812
"MIR100",0.960473,0.838521,0.80104,1.04962,0.957496
"MIR101-1",7.46285333333333,7.38291666666667,7.68026333333333,7.15682666666667,7.10916
"MIR101-2",1.32567,1.15638,1.24767,1.03321,1.24242
"MIR103A1",2.20608,2.80737,2.68926,2.43972,2.47616
"MIR103A2",4.49651,4.52367,4.67102,4.45479,4.60792
"MIR103B1",1.51336,1.5831,1.49052,1.72392,1.61903
"MIR103B2",2.45696,2.81754,3.03267,2.79673,2.64694
"MIR105-1",4.32042,4.48851,4.50943,4.18334,4.64456
"MIR105-2",2.172,2.50505,2.427845,2.14015,2.18774
"MIR106A",1.1880095,1.1720245,1.17849733333333,1.24265283333333,1.11579916666667
"MIR106B",4.21439333333333,4.56424333333333,4.40592,4.43255,4.36347666666667
"MIR107",4.39995,4.45008,4.34887,4.23509,4.72913
"MIR10B",1.01727,1.00033,1.11935,1.00285,1.06971
"MIR1179",2.82821,2.66858,2.48656,2.48856,2.58745
"MIR1180",4.19914,4.88456,4.81643,4.69186,4.96947
"MIR1182",3.08684,3.61389,3.38455,3.09436,4.01822
"MIR1183",4.26566,4.02285,4.45749,3.85066,4.32344
"MIR1184-1",7.53107,7.26908,7.18022,7.21092,7.40197
"MIR1184-2",7.53107,7.26908,7.18022,7.21092,7.40197
"MIR1184-3",7.53107,7.26908,7.18022,7.21092,7.40197
"MIR1185-1",1.92097,1.96849,2.22268,1.90242,2.30383
"MIR1185-2",4.15355,4.26453,4.43398,4.06672,4.23958
"MIR1193",2.771825,2.922,2.835145,2.62656,2.687765
"MIR1197",2.5784275,2.7891525,2.48585,2.4836625,2.6039325
"MIR1199",4.86442,5.1509,4.79249,4.79699,5.09823
"MIR1200",5.77344,5.2699,4.99442,5.58898,5.62836
"MIR1202",5.90812,5.88071,5.87133,5.87459,5.99313
"MIR1203",4.65848,4.56427,4.16717,5.00342,5.02794
"MIR1204",2.08006,2.28708,1.64529,2.27407,2.11649
"MIR1205",4.44602,4.26559,3.94299,4.36553,4.17233
"MIR1206",4.02426,3.24244,2.73675,3.02774,2.7193
"MIR1207",2.18258,2.31267,2.44959,2.25454,2.31556
"MIR1208",4.41958,4.87721,5.00358,4.99058,4.80017
"MIR122",1.19659,1.45339,0.881366,1.45258,1.41802
"MIR1224",3.44838,2.63006,3.729745,2.207095,3.0472
"MIR1226",4.7579,5.22379,5.19137,5.06706,4.95537
"MIR1227",5.90541,5.556635,5.899835,5.81524,5.90522
"MIR1229",5.79996,5.8484,5.84369,5.91952,5.84972
"MIR1231",4.7246,5.17417,5.10049,4.76663,4.65948
"MIR1234",4.74721,5.18159,5.19074,4.95489,5.36565
"MIR1236",3.22375,3.50925,2.9967,2.89022,3.47327
"MIR1237",4.27491,4.73609,4.40532,4.5617,4.40053
"MIR1238",7.10735,7.19313,7.13342,7.24456,7.56475
"MIR124-1",3.60387,3.530385,3.624845,3.806385,3.51768
"MIR124-2",4.51097,4.7335,4.28576,4.45123,4.35031
"MIR124-3",0.965436,0.929592,0.637384,0.739547,1.18712
"MIR1243",2.01801,2.39768,2.49514,2.58241,2.42954
"MIR1244-1",4.76607,4.71451,5.72957,5.35409,5.25399
"MIR1244-2",4.76607,4.71451,5.72957,5.35409,5.25399
"MIR1244-3",5.8587475,5.8353825,6.6137625,6.33282,6.184765
"MIR1244-4",5.8587475,5.8353825,6.6137625,6.33282,6.184765
"MIR1245A",0.850902,0.994972,1.15532,0.782371,1.04253
"MIR1245B",0.676864,0.786621,0.797385,0.641129,0.802309
"MIR1246",3.82064,3.72002,3.81991,3.79238,3.96085
"MIR1247",5.24492,6.19756,6.11122,5.91599,6.27544
"MIR1248",3.702235,3.856605,4.060425,3.99858,3.77882
"MIR1249",4.58274,4.50545,4.58775,4.83612,4.19187
"MIR1250",5.70652,5.79039,6.07857,5.63757,5.83504
"MIR1251",3.21133,3.08097,3.07033,3.45064,3.20483
"MIR1252",1.1828,1.08855,1.17438,0.939854,0.558357
"MIR1253",1.52421,2.15585,2.17811,1.83561,1.73677
"MIR1255A",2.98632,2.32185,2.94325,2.86533,3.35793
"MIR1255B1",1.00489,1.58579,1.02114,0.739986,0.894899
"MIR1256",1.35365,1.08781,1.2088,1.23232,2.05492
"MIR1258",3.72837,4.27448,3.49892,3.63734,4.00242
"MIR125A",4.27164666666667,4.23144,4.46858333333333,4.47428666666667,4.21337333333333
"MIR125B1",1.83221,2.04957,2.31309,2.08399,1.93716
"MIR125B2",3.54278,3.3735,3.46996,3.35627,3.64464
"MIR126",2.1996,2.53305,2.29691,2.26766,2.5442
"MIR1260A",5.36579,6.16183,5.78341,6.00314,5.41607
"MIR1260B",1.90038,2.16737,1.94052,2.3687,2.43093
"MIR1261",0.955904,0.952568,1.66729,1.32811,1.05713
"MIR1262",2.40295,2.55199,2.73315,1.89126,3.06863
"MIR1263",1.58934,1.27095,1.6487,0.909869,1.09219
"MIR1264",1.57536,1.80317,1.4862,1.78216,1.8987
"MIR1265",1.7943,2.05241,2.8138,2.49261,2.00996
"MIR1266",3.61672,4.13847,4.01082,4.08268,3.55826
"MIR1269A",5.17509,4.62419,4.49888,4.7229,4.26809
"MIR1269B",4.82577,4.76638,4.32886,5.09893,4.51588
"MIR127",5.64296,5.90293,5.73384,6.2399,6.12219
"MIR1270",4.59792666666667,4.04246,3.81795666666667,4.20493,4.26480333333333
"MIR1271",2.81975,3.06992,2.16342,2.24921,2.59676
"MIR1272",1.68565,1.50002,1.40933,1.74141,1.63395
"MIR1275",1.12493,0.964384,1.0909,1.12907,1.27633
"MIR1276",1.89423,1.0913,1.72078,1.82605,1.66563
"MIR1278",2.23505,2.15139,2.37843,2.16698,2.23167
"MIR1279",0.929874,0.963072,1.00208,0.889877,1.0459
"MIR128-1",1.63531,1.64205,1.49874,1.65846,1.77693
"MIR128-2",2.85299,2.72813,2.42313,2.73459,2.37888
"MIR1281",6.69062,6.74143,6.80628,6.70316,6.61469
"MIR1282",7.36892,7.57997,7.23196,7.57419,7.46893
"MIR1283-1",1.06445,1.20146,1.01465,1.03512,1.24108
"MIR1283-2",1.38751,1.27968,1.12658,1.38694,1.53223
"MIR1284",5.15079,4.78806,4.33674,4.4486,4.42806
"MIR1286",4.33775,4.28859,4.04887,4.31345,4.47741
"MIR1288",2.44066,2.36584,2.20761,2.30713,2.45092
"MIR1289-1",1.38652,1.12454,1.23677,1.25423,2.11073
"MIR1289-2",1.60271,2.14421,2.37798,1.57346,1.90479
"MIR129-1",2.92565,3.20552,2.9601,3.314,2.91375
"MIR129-2",1.70871,1.66129,1.88436,1.31212,1.84436
"MIR1290",5.49411,5.80953,6.1198,6.48554,5.75561
"MIR1291",7.96063,8.82249,8.92689,8.95623,8.77665
"MIR1292",3.86734,4.17701,4.28671,4.17543,4.88907
"MIR1293",3.55918,2.96294,2.82403,2.9984,3.68703
"MIR1294",4.01764,3.38325,3.49871,4.01019,4.22238
"MIR1295A",4.12571,3.92379,4.03217,3.69011,4.18491
"MIR1296",5.05732,4.73764,4.9143,5.13668,4.8395
"MIR1297",0.955904,0.537116,0.619693,0.690851,0.733956
"MIR1298",2.46155,1.91013,1.7981,2.28473,1.90655
"MIR1299",7.345925,7.3505,7.05908,8.363725,6.550015
"MIR1301",6.00967,5.97293,5.94176,6.08593,5.96169
"MIR1302-1",1.39491,0.617568,0.986409,0.734485,0.732711
"MIR1302-10",3.48621333333333,3.81414666666667,3.70479,3.68094,3.65242
"MIR1302-11",3.48621333333333,3.81414666666667,3.70479,3.68094,3.65242
"MIR1302-2",3.48621333333333,3.81414666666667,3.70479,3.68094,3.65242
"MIR1302-3",3.49986666666667,3.6653,3.6253,3.71212333333333,3.65803666666667
"MIR1302-4",2.2773,2.50935,1.01832,1.59295,1.45397
"MIR1302-5",1.25619,1.22501,1.32133,0.921794,1.01826
"MIR1302-6",3.10274,1.78758,1.88584,1.56256,1.83488
"MIR1302-7",0.874988,1.39941,1.04297,1.08506,0.916413
"MIR1302-8",0.899248,1.01185,0.832326,0.79626,0.884785
"MIR1302-9",3.48621333333333,3.81414666666667,3.70479,3.68094,3.65242
"MIR1304",6.8546225,7.0216375,7.1108625,7.155275,7.0743425
"MIR1305",1.42564,1.41844,1.25795,0.892728,0.866509
"MIR130A",2.13471,1.91745,3.04029,2.40564,2.63647
"MIR130B",3.82211,3.59431,4.00716333333333,3.90469,3.87086
"MIR132",3.396475,3.285195,3.33346,3.168025,3.22657
"MIR1321",3.544875,4.53698,4.137615,4.33503,4.05244
"MIR1322",1.92131,1.3637,2.30954,1.0922,1.96423
"MIR1323",2.9322,3.67588,2.58097,3.08576,2.97203
"MIR1324",3.0644925,2.96355,3.1668175,2.8027725,3.055885
"MIR133A1",1.68292,2.15344,2.01953,1.28608,1.59498
"MIR133B",3.14623,3.34176,3.43198,3.28258,3.67662
"MIR134",3.5441625,4.076395,3.7210425,3.8882325,3.841385
"MIR135A1",1.7047,2.06076,2.11565,1.88752,2.75784
"MIR135A2",1.33506,1.23004,1.22947,1.46534,1.24513
"MIR135B",2.70003,2.70716,3.28022,2.53536,2.62693
"MIR136",1.95013,2.23607,2.27529,2.00867,1.656965
"MIR137",2.70257,2.652385,2.54791,2.915205,2.86815
"MIR138-1",3.26772,3.49948,3.37555,3.3175,3.20255
"MIR138-2",2.9368,3.28425,3.43358,3.6968,3.65059
"MIR139",5.41524,6.45394,5.75693,6.00352,6.07244
"MIR140",3.31042,2.79727,2.98787,2.86469,3.39144
"MIR141",2.95845,3.07882666666667,3.07084,2.82839666666667,2.73263333333333
"MIR142",7.49368,7.49964,7.16575,7.06862,7.18506
"MIR144",3.30873966666667,3.49395,3.25546,3.40497333333333,3.31028
"MIR1468",3.84324,3.97101,3.87918,4.02663,3.78247
"MIR146B",2.96726,3.10682,2.56584,3.33712,2.6337
"MIR1471",2.95917,3.03509,2.88936,2.53821,2.75173
"MIR147A",4.74282,4.8281,4.17644,4.9171,4.75772
"MIR148A",1.62151,1.23799,1.29783,1.17219,1.06669
"MIR148B",2.36708,2.99306,2.90616,2.77099,3.18378
"MIR149",5.52989,6.15074,6.37778,6.32487,6.43716
"MIR150",4.56187,4.78903,4.44326,4.89713,4.46473
"MIR151A",3.45805,3.09093,3.62795,3.19575,3.1568
"MIR151B",5.73145,5.4873,5.72273,6.01984,5.57234
"MIR152",4.35151,4.9137,5.15089,4.89655,4.98805
"MIR153-1",1.8801,1.81958,1.97672,1.76333,1.88992
"MIR153-2",2.19317,1.78238,1.94847,2.08446,2.27375
"MIR1537",4.30068,3.40584,3.98738,3.6627,4.46444
"MIR1538",6.57218,6.34985,6.53001,6.59068,6.45117
"MIR1539",4.45292,4.32887,4.28577,4.32385,4.51458
"MIR154",1.407455,1.3523495,1.556105,1.503725,1.55683
